代號,名稱,年月,股本--金融機構,資產--金融機構,權益--金融機構,稅前損益--金融機構,授信總額--金融機構,存款--金融機構,放款--金融機構,權益比率--金融機構,資產報酬率(稅前)--金融機構,存放比率--金融機構,催收款--金融機構,逾期放款--金融機構,甲類逾期放款--金融機構,乙類逾期放款--金融機構,放款(含催收款)--金融機構,逾放比率--金融機構,備抵呆帳--金融機構
2897,王道銀行,2016/03,"23,905","257,545","30,214",593,"137,747","162,126","127,260",11.73,0.23,78.49,358,358,358,0,"127,618",0.28,"2,154"
2897,王道銀行,2016/06,"23,905","265,615","29,340",988,"144,184","158,277","133,067",11.05,0.37,84.07,358,358,358,0,"133,425",0.27,"2,170"
2897,王道銀行,2016/09,"23,905","264,923","29,648","1,524","146,642","164,947","134,834",11.19,0.58,81.74,389,389,389,0,"135,224",0.29,"2,452"
2897,王道銀行,2016/12,"23,905","265,109","29,369","1,856","155,141","164,057","146,078",11.08,0.7,89.04,28,28,28,0,"146,106",0.02,"2,175"
2897,王道銀行,2017/03,"23,905","255,037","29,540",467,"154,631","164,904","144,022",11.58,0.18,87.34,555,555,22,534,"144,577",0.38,"2,130"
2897,王道銀行,2017/06,"24,130","276,756","29,278",850,"164,466","170,793","154,069",10.58,0.31,90.21,555,555,555,0,"154,624",0.36,"2,284"
2897,王道銀行,2017/09,"24,130","301,767","29,303","1,204","172,339","179,238","161,184",9.71,0.4,89.93,556,556,555,0,"161,739",0.34,"2,374"
2897,王道銀行,2017/12,"24,130","294,993","29,270","1,225","179,155","183,010","164,758",9.92,0.42,90.03,415,415,415,0,"165,173",0.25,"2,416"
2897,王道銀行,2018/03,"24,130","312,127","28,968",238,"183,124","195,569","166,766",9.28,0.08,85.27,129,129,129,0,"166,895",0.08,"2,344"
2897,王道銀行,2018/06,"24,130","319,688","28,839",662,"196,279","212,293","179,265",9.02,0.21,84.44,135,135,134,1,"179,400",0.08,"2,477"
2897,王道銀行,2018/09,"24,130","333,654","29,000",939,"199,473","230,937","180,462",8.69,0.28,78.14,25,25,22,3,"180,487",0.01,"2,567"
2897,王道銀行,2018/12,"27,130","334,359","32,019","1,138","202,428","240,461","182,032",9.58,0.34,75.7,27,27,22,6,"182,059",0.02,"2,658"
2897,王道銀行,2019/03,"27,130","342,159","32,918",559,"200,413","255,538","178,898",9.62,0.16,70.01,411,411,402,9,"179,308",0.23,"2,783"
2897,王道銀行,2019/06,"27,130","339,172","33,226",852,"209,611","247,741","185,602",9.8,0.25,74.92,373,373,365,8,"185,975",0.2,"3,083"
2897,王道銀行,2019/09,"27,130","327,178","33,415","1,226","203,232","241,698","177,876",10.21,0.37,73.59,"1,261","1,261","1,254",8,"179,138",0.7,"2,586"
2897,王道銀行,2019/12,"27,130","335,251","33,257","1,210","198,472","250,581","175,703",9.92,0.36,70.12,704,"1,325","1,314",11,"176,407",0.75,"2,426"
2897,王道銀行,2020/03,"27,130","338,245","32,642",114,"207,175","254,066","181,110",9.65,0.03,71.28,"1,431","1,432","1,422",9,"182,541",0.78,"2,476"
2897,王道銀行,2020/06,"27,130","348,766","32,567",480,"207,088","259,350","175,890",9.34,0.14,67.82,"1,281","1,282","1,271",11,"177,172",0.72,"2,444"
2897,王道銀行,2020/09,"27,130","340,807","33,000",942,"207,662","258,469","172,946",9.68,0.28,66.91,983,984,977,7,"173,929",0.57,"2,432"
2897,王道銀行,2020/12,"30,330","328,853","35,556","1,233","202,826","253,374","165,396",10.81,0.37,65.28,705,705,688,17,"166,100",0.42,"2,183"
2897,王道銀行,2021/03,"30,330","321,247","36,090",527,"199,849","248,086","158,994",11.23,0.16,64.09,695,695,676,19,"159,689",0.44,"2,184"
2897,王道銀行,2021/06,"30,330","316,936","36,423","1,085","197,071","243,570","157,865",11.49,0.34,64.81,672,673,660,13,"158,537",0.42,"2,256"
2897,王道銀行,2021/09,"30,330","316,354","35,937","1,615","195,179","244,096","155,840",11.36,0.51,63.84,824,824,814,10,"156,664",0.53,"2,260"
2897,王道銀行,2021/12,"30,330","315,065","36,381","2,016","195,169","238,055","158,396",11.55,0.64,66.54,650,650,636,14,"159,046",0.41,"2,298"
2897,王道銀行,2022/03,"30,330","324,558","35,996",656,"202,185","245,250","166,801",11.09,0.2,68.01,539,539,526,12,"167,340",0.32,"2,379"
2897,王道銀行,2022/06,"30,330","345,260","33,882","1,149","209,545","271,001","180,830",9.81,0.33,66.73,657,657,637,20,"181,487",0.36,"2,541"
2897,王道銀行,2022/09,"30,330","367,131","34,250","1,910","217,419","282,824","191,749",9.33,0.52,67.8,676,676,645,31,"192,425",0.35,"2,744"
2897,王道銀行,2022/12,"30,330","355,975","37,722","5,224","210,606","279,484","188,192",10.6,1.47,67.34,668,668,585,84,"188,860",0.35,"2,883"
2897,王道銀行,2023/03,"30,330","379,794","38,986",847,"216,820","292,420","193,716",10.27,0.22,66.25,664,664,627,36,"194,379",0.34,"2,898"
2897,王道銀行,2023/06,"30,330","387,273","38,673","1,730","232,013","301,130","202,837",9.99,0.45,67.36,622,622,606,17,"203,460",0.31,"2,911"
2897,王道銀行,2023/09,"30,330","387,680","39,364","2,433","236,792","298,501","207,585",10.15,0.63,69.54,704,706,688,18,"208,289",0.34,"3,102"
2898,高新銀行,2002/12,"2,415","50,259","2,544",0,"35,333","45,998","29,306",5.06,-0.45,63.71,0,0,0,0,0,0,0
2898,高新銀行,2003/03,"2,415","51,246","2,580",0,"34,828","46,411","28,957",5.03,0,62.39,0,0,0,0,0,0,0
2898,高新銀行,2003/06,"2,415","50,803","2,460",0,"34,092","46,566","29,286",4.84,0,62.89,0,0,0,0,0,0,0
2898,高新銀行,2003/09,"2,415","51,533","2,506",0,"33,353","46,092","28,697",4.86,0,62.26,0,0,0,0,0,0,0
2898,高新銀行,2003/12,"2,415","51,601","2,484",0,"35,405","47,275","31,427",4.81,0.02,66.48,0,0,0,0,0,0,0
2898,高新銀行,2004/03,"2,415","49,887","2,441",0,"32,938","45,693","29,046",4.89,0,63.57,0,0,0,0,0,0,0
2898,高新銀行,2004/06,"2,415","50,416","2,384",0,"34,487","46,316","30,969",4.73,0,66.86,0,0,0,0,0,0,0
2898,高新銀行,2004/09,"2,415","50,591","2,397",0,"34,636","46,218","31,611",4.74,0,68.4,0,0,0,0,0,0,0
2898,高新銀行,2004/12,"2,415","51,045","2,704",274,"34,434","46,541","32,244",5.3,0.54,69.28,"1,984","1,702",0,0,0,4.97,306
2898,高新銀行,2005/03,"2,415","50,254","2,727",23,"33,451","45,774","31,679",5.43,0.05,69.21,"1,692","1,595",0,0,0,4.78,295
2898,高新銀行,2005/06,"2,415","50,267","2,662",31,"34,020","45,931","32,309",5.3,0.06,70.34,"1,641","1,571",0,0,0,4.63,374
2898,高新銀行,2005/09,"2,415","48,906","2,371",-260,"33,416","44,565","31,885",4.85,-0.53,71.55,"1,469","1,871","1,587",284,"33,354",5.61,372
5810,寶華,2002/12,"14,700","162,718","9,010",0,"130,227","146,068","103,842",5.54,-0.82,71.09,0,0,0,0,0,0,0
5810,寶華,2003/03,"14,700","167,820","8,879",0,"128,627","153,671","99,331",5.29,0,64.64,0,0,0,0,0,0,0
5810,寶華,2003/06,"14,700","167,090","9,003",0,"130,935","150,588","99,714",5.39,0,66.22,0,0,0,0,0,0,0
5810,寶華,2003/09,"14,700","165,563","8,031",0,"132,415","147,288","99,701",4.85,0,67.69,0,0,0,0,0,0,0
5810,寶華,2003/12,"14,700","165,171","8,086",0,"135,431","148,712","100,928",4.9,-0.67,67.87,0,0,0,0,0,0,0
5810,寶華,2004/03,"9,700","175,938","9,508",0,"128,949","156,126","101,990",5.4,0,65.33,0,0,0,0,0,0,0
5810,寶華,2004/06,"9,700","184,542","8,734",0,"136,256","161,740","107,022",4.73,0,66.17,0,0,0,0,0,0,0
5810,寶華,2004/09,"9,700","184,594","7,358",0,"143,632","163,185","111,782",3.99,0,68.5,0,0,0,0,0,0,0
5810,寶華,2004/12,"9,700","188,634","7,136","-2,112","145,052","170,500","111,104",3.78,-1.12,65.16,"31,197","28,061",0,0,0,19.72,"5,652"
5810,寶華,2005/03,"9,700","196,538","6,617",-117,"148,300","177,085","113,300",3.37,-0.06,63.98,"32,253","27,450",0,0,0,18.86,"5,947"
5810,寶華,2005/06,"9,700","194,428","6,712",46,"146,778","178,048","111,361",3.45,0.02,62.55,"33,046","27,469",0,0,0,19.02,"5,924"
5810,寶華,2005/09,"15,070","199,304","10,996","-1,218","123,970","175,480","115,570",5.52,-0.61,65.86,"6,340","8,511","7,596",915,"121,910",6.98,"4,666"
5810,寶華,2005/12,"15,170","196,575","10,048","-2,267","120,955","173,747","111,998",5.11,-1.15,64.46,"7,112","8,865","7,756","1,109","119,111",7.44,"4,680"
5810,寶華,2006/03,"15,170","192,521","9,048","-1,196","114,758","172,310","107,737",4.7,-0.62,62.53,"5,361","8,495","7,320","1,175","113,099",7.51,"4,395"
5810,寶華,2006/06,"15,170","189,174","7,295","-2,714","115,316","170,390","106,298",3.86,-1.43,62.39,"7,423","10,246","9,050","1,196","113,721",9.01,"4,227"
5810,寶華,2006/09,"10,170","186,458","5,680","-4,444","114,356","167,513","103,912",3.05,-2.38,62.03,"9,208","11,299","10,186","1,113","113,120",9.99,"4,385"
5810,寶華,2006/12,"10,170","181,268","3,792","-6,422","111,688","165,840","101,815",2.09,-3.54,61.39,"8,662","11,969","10,424","1,545","110,477",10.83,"4,436"
5810,寶華,2007/03,"10,170","150,499",973,"-2,702","99,875","131,974","87,466",0.65,-1.8,66.28,"11,409","13,563","11,919","1,644","98,875",13.72,"5,316"
5810,寶華,2007/06,"10,170","135,854","-2,254","-4,254","87,963","121,107","76,539",-1.66,-3.13,63.2,"10,362","12,125","10,891","1,234","86,901",13.95,"5,287"
5810,寶華,2007/09,"10,170","92,248","-34,093","-34,961","78,260","100,408","67,100",-36.96,-37.9,66.83,"10,205","11,808","10,733","1,074","77,305",15.27,"5,833"
5810,寶華,2007/12,"10,170","82,545","-34,964","-35,827","70,905","88,495","58,699",-42.36,-43.4,66.33,"11,423","13,001","11,327","1,675","70,121",18.54,"6,404"
5810,寶華,2008/03,"10,170","79,302","-35,193",-307,"56,498","80,761","52,273",-44.38,-0.39,64.73,"3,585","5,174","4,303",871,"55,858",9.26,"6,624"
5818,僑銀,2002/12,"11,376","265,924","10,778",0,"195,371","235,694","150,330",4.05,-0.23,63.78,0,0,0,0,0,0,0
5818,僑銀,2003/03,"11,376","260,971","10,756",0,"195,306","230,561","152,422",4.12,0,66.11,0,0,0,0,0,0,0
5818,僑銀,2003/06,"11,376","255,029","9,305",0,"190,160","226,769","148,230",3.65,0,65.37,0,0,0,0,0,0,0
5818,僑銀,2003/09,"11,376","254,760","9,432",0,"188,549","225,842","147,626",3.7,0,65.37,0,0,0,0,0,0,0
5818,僑銀,2003/12,"11,376","268,030","9,375",0,"193,884","236,144","161,712",3.5,-0.52,68.48,0,0,0,0,0,0,0
5818,僑銀,2004/03,"11,376","259,026","9,391",0,"188,700","227,698","158,206",3.63,0,69.48,0,0,0,0,0,0,0
5818,僑銀,2004/06,"11,376","254,770","9,403",0,"187,913","225,974","158,461",3.69,0,70.12,0,0,0,0,0,0,0
5818,僑銀,2004/09,"11,376","250,092","6,905",0,"183,771","223,953","156,881",2.76,0,70.05,0,0,0,0,0,0,0
5818,僑銀,2004/12,"11,945","258,822","12,032","-2,450","171,381","228,573","153,313",4.65,-0.95,67.07,"9,057","8,573",0,0,0,5.28,"3,011"
5818,僑銀,2005/03,"11,945","257,410","11,054",-909,"172,550","223,238","156,352",4.29,-0.35,70.04,"7,906","7,834",0,0,0,4.77,"2,090"
5818,僑銀,2005/06,"11,945","267,749","11,255",-849,"189,694","232,618","179,060",4.2,-0.32,76.98,"2,784","3,323",0,0,0,1.83,"2,312"
5818,僑銀,2005/09,"11,945","261,966","11,308",-800,"186,818","231,629","175,529",4.32,-0.31,75.78,"3,594","4,443","3,587",856,"179,123",2.48,"2,329"
5818,僑銀,2005/12,"11,945","270,182","11,340",-767,"188,403","240,389","177,626",4.2,-0.28,73.89,"3,603","4,374","3,649",725,"181,228",2.41,"1,905"
5818,僑銀,2006/03,"11,945","268,968","11,616",3,"190,922","237,794","180,651",4.32,0,75.97,"3,772","4,917","3,779","1,139","184,423",2.67,"1,735"
5818,僑銀,2006/06,"11,945","270,469","11,290",-244,"190,646","241,495","180,047",4.17,-0.09,74.56,"3,792","5,448","4,502",946,"183,839",2.96,"1,682"
5818,僑銀,2006/09,"11,945","278,663","11,045",-493,"190,023","247,458","178,835",3.96,-0.18,72.27,"4,814","5,623","4,869",754,"183,649",3.06,"1,784"
5818,僑銀,2006/12,"11,945","278,118","10,728",-795,"190,256","244,073","178,510",3.86,-0.29,73.14,"5,090","5,938","5,022",917,"183,600",3.23,"1,673"
5818,僑銀,2007/03,"11,945","272,951","9,616",-671,"187,667","242,259","176,159",3.52,-0.25,72.72,"5,668","6,535","5,705",830,"181,826",3.59,"2,180"
5818,僑銀,2007/06,"11,945","265,004","8,813","-1,333","183,948","238,057","172,550",3.33,-0.5,72.48,"5,765","6,744","5,841",902,"178,315",3.78,"2,331"
5818,僑銀,2007/09,"11,945","253,542","7,880","-2,190","160,888","228,013","149,325",3.11,-0.86,65.49,"6,407","7,699","6,427","1,272","155,732",4.94,"2,930"
5827,華泰銀行,2002/12,"3,930","78,232","6,348",0,"60,594","69,320","55,522",8.11,0.38,80.1,0,0,0,0,0,0,0
5827,華泰銀行,2003/03,"3,930","73,627","6,422",0,"57,322","65,439","51,795",8.72,0,79.15,0,0,0,0,0,0,0
5827,華泰銀行,2003/06,"3,930","75,929","6,162",0,"57,979","67,721","53,416",8.12,0,78.88,0,0,0,0,0,0,0
5827,華泰銀行,2003/09,"4,166","76,072","6,036",0,"55,839","67,224","51,045",7.93,0,75.93,0,0,0,0,0,0,0
5827,華泰銀行,2003/12,"4,166","77,346","6,183",0,"59,039","69,136","54,354",7.99,0.01,78.62,0,0,0,0,0,0,0
5827,華泰銀行,2004/03,"4,166","78,902","6,309",0,"59,626","70,474","55,436",8,0,78.66,0,0,0,0,0,0,0
5827,華泰銀行,2004/06,"4,166","80,241","6,289",0,"60,181","72,025","56,851",7.84,0,78.93,0,0,0,0,0,0,0
5827,華泰銀行,2004/09,"4,499","80,968","6,330",0,"58,470","72,055","55,278",7.82,0,76.72,0,0,0,0,0,0,0
5827,華泰銀行,2004/12,"4,499","82,502","6,438",202,"61,562","73,231","59,044",7.8,0.24,80.63,"1,183","1,125",0,0,0,1.87,679
5827,華泰銀行,2005/03,"4,499","82,930","6,544",106,"61,073","73,122","58,757",7.89,0.13,80.35,"1,177","1,129",0,0,0,1.88,733
5827,華泰銀行,2005/06,"4,499","82,720","6,557",213,"62,841","74,195","60,634",7.93,0.26,81.72,"1,073","1,007",0,0,0,1.63,678
5827,華泰銀行,2005/09,"4,769","83,278","6,668",324,"63,532","74,397","61,498",8.01,0.39,82.66,"1,089","1,198",876,323,"62,587",1.91,732
5827,華泰銀行,2005/12,"4,769","84,337","6,628",284,"62,770","74,758","60,912",7.86,0.34,81.48,985,"1,117",719,398,"61,898",1.81,633
5827,華泰銀行,2006/03,"4,769","82,046","6,872",19,"63,590","73,242","61,581",8.38,0.02,84.08,"1,249","1,438",658,780,"62,830",2.29,577
5827,華泰銀行,2006/06,"4,960","85,208","6,573",29,"71,108","75,207","69,082",7.71,0.03,91.86,"1,283","1,642",874,768,"70,365",2.33,628
5827,華泰銀行,2006/09,"4,971","95,334","6,598",26,"76,158","85,778","73,853",6.92,0.03,86.1,"1,303","1,710","1,172",538,"75,156",2.27,711
5827,華泰銀行,2006/12,"5,960","97,438","7,092",-480,"78,198","87,042","76,299",7.28,-0.49,87.66,859,"1,144",688,456,"77,157",1.48,566
5827,華泰銀行,2007/03,"5,960","97,558","7,168",82,"78,944","85,989","76,994",7.35,0.08,89.54,978,"1,274",899,375,"77,971",1.63,639
5827,華泰銀行,2007/06,"6,199","105,849","7,214",132,"85,293","89,077","83,181",6.82,0.12,93.38,"1,052","1,383",938,446,"84,233",1.64,670
5827,華泰銀行,2007/09,"6,199","104,471","7,228",141,"84,005","90,400","82,116",6.92,0.13,90.84,993,"1,538",923,615,"83,110",1.85,637
5827,華泰銀行,2007/12,"6,199","103,845","7,192",219,"87,629","90,772","85,322",6.93,0.21,94,"1,306","1,553",947,606,"86,628",1.79,779
5827,華泰銀行,2008/03,"6,199","107,687","7,115",-91,"87,670","95,646","85,247",6.61,-0.08,89.13,"1,360","1,563","1,308",256,"86,608",1.8,795
5827,華泰銀行,2008/06,"6,447","106,315","6,867",-311,"86,034","95,204","83,746",6.46,-0.29,87.96,"1,313","1,455","1,261",195,"85,058",1.71,920
5827,華泰銀行,2008/09,"6,447","106,841","6,849",-330,"88,379","93,015","85,802",6.41,-0.31,92.25,"1,174","1,500","1,125",375,"86,976",1.72,843
5827,華泰銀行,2008/12,"6,447","109,694","6,700",-486,"83,484","96,220","80,928",6.11,-0.44,84.11,"1,028","1,501","1,001",500,"81,956",1.83,757
5827,華泰銀行,2009/03,"6,447","112,083","6,624",-86,"82,257","97,469","80,049",5.91,-0.08,82.13,"1,311","1,616","1,090",526,"81,360",1.99,766
5827,華泰銀行,2009/06,"6,447","106,150","6,618",-99,"82,185","94,269","79,978",6.23,-0.09,84.84,"1,335","1,431","1,208",222,"81,314",1.76,715
5827,華泰銀行,2009/09,"6,447","106,503","6,768",50,"82,724","94,026","80,479",6.35,0.05,85.59,"1,284","1,374","1,218",156,"81,763",1.68,754
5827,華泰銀行,2009/12,"6,447","106,993","6,839",121,"83,614","95,079","81,671",6.39,0.11,85.9,"1,249","1,394","1,176",217,"82,921",1.68,781
5827,華泰銀行,2010/03,"6,447","106,158","6,915",85,"84,881","94,804","82,559",6.51,0.08,87.08,"1,232","1,337","1,241",96,"83,791",1.6,794
5827,華泰銀行,2010/06,"6,447","110,055","6,940",208,"88,073","97,384","85,735",6.31,0.19,88.04,"1,154","1,270","1,147",123,"86,889",1.46,802
5827,華泰銀行,2010/09,"6,447","116,490","7,102",307,"90,656","101,875","88,772",6.1,0.26,87.14,"1,109","1,188","1,073",115,"89,881",1.32,942
5827,華泰銀行,2010/12,"6,447","116,994","7,135",335,"89,763","103,262","87,958",6.1,0.29,85.18,964,"1,103",987,116,"88,922",1.24,"1,107"
5827,華泰銀行,2011/03,"6,447","120,778","7,187",111,"91,725","106,703","90,075",5.95,0.09,84.42,991,"1,046",973,72,"91,067",1.15,"1,117"
5827,華泰銀行,2011/06,"6,543","122,122","7,242",240,"89,580","107,565","88,060",5.93,0.2,81.87,787,864,785,79,"88,847",0.97,"1,021"
5827,華泰銀行,2011/09,"6,543","122,187","7,293",386,"91,484","108,006","90,394",5.97,0.32,83.69,640,737,640,96,"91,035",0.81,961
5827,華泰銀行,2011/12,"6,543","124,390","7,433",433,"89,803","110,398","88,375",5.98,0.35,80.05,641,696,633,63,"89,016",0.78,"1,032"
5827,華泰銀行,2012/03,"6,543","123,855","7,581",122,"91,765","109,856","90,345",6.12,0.1,82.24,572,664,572,92,"90,917",0.73,"1,079"
5827,華泰銀行,2012/06,"6,641","124,502","7,549",208,"93,317","110,348","91,951",6.06,0.17,83.33,544,685,538,147,"92,495",0.74,932
5827,華泰銀行,2012/09,"6,641","126,763","7,644",281,"90,775","112,808","89,253",6.03,0.22,79.12,648,726,651,75,"89,901",0.81,"1,005"
5827,華泰銀行,2012/12,"6,641","128,304","7,647",310,"89,792","113,434","88,473",5.96,0.24,78,557,743,555,188,"89,030",0.83,977
5827,華泰銀行,2013/03,"6,641","125,885","7,568",125,"88,231","110,567","86,637",6.01,0.1,78.36,567,644,565,80,"87,204",0.74,"1,064"
5827,華泰銀行,2013/06,"6,708","124,990","7,602",241,"83,527","109,449","82,299",6.08,0.19,75.19,349,448,309,139,"82,648",0.54,946
5827,華泰銀行,2013/09,"6,708","122,356","7,742",382,"81,216","106,393","80,007",6.33,0.31,75.2,316,442,336,106,"80,322",0.55,923
5827,華泰銀行,2013/12,"6,708","119,845","7,857",481,"76,926","104,925","75,745",6.56,0.4,72.19,359,426,353,73,"76,104",0.56,977
5827,華泰銀行,2014/03,"6,708","122,063","7,969",167,"77,020","104,490","75,767",6.53,0.14,72.51,283,451,314,138,"76,050",0.59,986
5827,華泰銀行,2014/06,"6,842","127,667","7,999",322,"83,011","110,072","82,036",6.27,0.25,74.53,322,"1,239",351,889,"82,359",1.5,"1,021"
5827,華泰銀行,2014/09,"6,842","123,646","8,172",503,"81,356","107,638","79,631",6.61,0.41,73.98,"1,122","1,300","1,097",203,"80,753",1.61,"1,157"
5827,華泰銀行,2014/12,"6,842","124,900","8,289",602,"83,502","108,939","82,094",6.64,0.48,75.36,926,991,946,45,"83,020",1.19,976
5827,華泰銀行,2015/03,"6,842","128,340","8,403",160,"84,483","109,537","82,935",6.55,0.12,75.71,961,"1,206","1,126",79,"83,896",1.44,"1,012"
5827,華泰銀行,2015/06,"7,081","134,801","8,422",357,"88,882","108,755","87,939",6.25,0.26,80.86,450,520,419,101,"88,389",0.59,"1,205"
5827,華泰銀行,2015/09,"7,081","131,397","8,654",584,"87,649","110,718","86,820",6.59,0.44,78.42,252,336,257,79,"87,072",0.39,"1,054"
5827,華泰銀行,2015/12,"7,081","135,518","8,808",752,"91,450","116,038","90,614",6.5,0.55,78.09,244,341,220,121,"90,858",0.38,"1,071"
5827,華泰銀行,2016/03,"7,081","137,647","8,811",68,"91,829","116,780","91,003",6.4,0.05,77.93,301,734,357,377,"91,304",0.8,"1,191"
5827,華泰銀行,2016/06,"7,188","141,268","8,673",143,"93,341","118,749","92,550",6.14,0.1,77.94,422,993,505,488,"92,972",1.07,"1,250"
5827,華泰銀行,2016/09,"8,188","148,833","9,688",153,"91,704","130,692","90,807",6.51,0.1,69.48,580,"1,145",567,579,"91,387",1.25,"1,102"
5827,華泰銀行,2016/12,"8,188","146,717","9,507",50,"88,103","131,633","87,115",6.48,0.03,66.18,769,"1,037",825,212,"87,883",1.18,"1,281"
5827,華泰銀行,2017/03,"8,188","145,580","9,488",28,"88,808","131,256","87,627",6.52,0.02,66.76,952,"1,849",966,883,"88,580",2.09,"1,279"
5827,華泰銀行,2017/06,"8,188","144,788","9,423",41,"87,294","130,170","85,398",6.51,0.03,65.6,"1,666","2,054","1,629",424,"87,065",2.36,"1,308"
5827,華泰銀行,2017/09,"8,193","142,038","9,454",48,"85,203","128,694","83,264",6.66,0.03,64.7,"1,668","1,915","1,637",279,"84,932",2.26,"1,340"
5827,華泰銀行,2017/12,"9,388","140,879","9,407","-1,213","83,281","127,105","81,419",6.68,-0.86,64.06,"1,439","1,495",923,572,"82,858",1.8,"1,550"
5827,華泰銀行,2018/03,"9,388","141,629","9,494",13,"81,518","126,870","79,973",6.7,0.01,63.04,"1,266","1,393","1,026",367,"81,240",1.71,"1,347"
5827,華泰銀行,2018/06,"9,388","141,127","9,496",24,"85,362","124,168","83,669",6.73,0.02,67.38,"1,255","1,440","1,259",181,"84,924",1.7,"1,461"
5827,華泰銀行,2018/09,"9,388","142,858","9,526",42,"85,173","124,317","83,605",6.67,0.03,67.25,"1,136","1,873","1,130",744,"84,741",2.21,"1,354"
5827,華泰銀行,2018/12,"9,388","139,450","9,519",63,"89,447","124,299","88,116",6.83,0.05,70.89,971,"1,105","1,047",59,"89,087",1.24,"1,288"
5827,華泰銀行,2019/03,"9,388","142,411","9,691",76,"88,893","125,443","88,046",6.8,0.05,70.19,436,734,541,192,"88,482",0.83,"1,333"
5827,華泰銀行,2019/06,"9,500","141,435","9,790",151,"90,040","124,381","89,199",6.92,0.11,71.71,457,679,585,93,"89,657",0.76,"1,332"
5827,華泰銀行,2019/09,"9,500","142,026","9,867",229,"85,830","123,647","85,150",6.95,0.16,68.87,350,591,539,52,"85,501",0.69,"1,219"
5827,華泰銀行,2019/12,"9,500","142,417","9,938",302,"88,271","126,871","87,570",6.98,0.21,69.02,363,421,404,17,"87,933",0.48,"1,368"
5827,華泰銀行,2020/03,"9,500","140,469","9,987",87,"87,073","126,656","86,421",7.11,0.06,68.23,327,365,329,36,"86,748",0.42,"1,187"
5827,華泰銀行,2020/06,"9,738","146,749","10,137",168,"87,243","131,605","86,684",6.91,0.11,65.87,192,225,208,17,"86,876",0.26,"1,170"
5827,華泰銀行,2020/09,"9,738","150,238","10,228",252,"85,726","134,382","85,146",6.81,0.17,63.36,126,149,141,8,"85,271",0.17,"1,178"
5827,華泰銀行,2020/12,"9,738","153,904","10,387",342,"89,043","138,008","88,632",6.75,0.22,64.22,63,68,63,5,"88,695",0.08,"1,193"
5827,華泰銀行,2021/03,"9,738","154,003","10,406",107,"93,978","139,449","93,657",6.76,0.07,67.16,62,67,45,22,"93,719",0.07,"1,221"
5827,華泰銀行,2021/06,"9,738","161,329","10,558",253,"101,582","146,726","101,184",6.54,0.16,68.96,49,71,66,5,"101,234",0.07,"1,287"
5827,華泰銀行,2021/09,"9,864","162,114","10,526",352,"109,638","144,791","109,337",6.49,0.22,75.51,50,67,62,5,"109,387",0.06,"1,430"
5827,華泰銀行,2021/12,"9,864","164,859","10,608",456,"113,389","146,917","112,998",6.43,0.28,76.91,50,71,66,5,"113,047",0.06,"1,545"
5827,華泰銀行,2022/03,"9,864","174,088","10,460",138,"123,598","153,903","123,203",6.01,0.08,80.05,54,76,72,5,"123,257",0.06,"1,622"
5827,華泰銀行,2022/06,"10,012","175,534","10,397",356,"125,537","156,371","125,339",5.92,0.2,80.15,21,40,36,5,"125,360",0.03,"1,721"
5827,華泰銀行,2022/09,"11,012","184,838","11,469",593,"133,366","163,494","133,284",6.2,0.32,81.52,7,11,7,5,"133,290",0.01,"1,855"
5827,華泰銀行,2022/12,"11,012","184,898","11,680",813,"134,212","166,878","134,129",6.32,0.44,80.38,7,14,10,4,"134,136",0.01,"1,918"
5827,華泰銀行,2023/03,"11,012","190,368","11,998",245,"138,982","170,866","138,881",6.3,0.13,81.28,1,11,7,4,"138,882",0.01,"2,054"
5827,華泰銀行,2023/06,"11,012","197,746","12,069",495,"142,601","178,294","142,446",6.1,0.25,79.89,1,7,4,3,"142,447",0.01,"2,184"
5827,華泰銀行,2023/09,"12,012","205,725","13,280",751,"147,721","184,572","147,582",6.46,0.37,79.96,1,6,1,5,"147,582",0,"2,250"
5830,三信銀行,2002/12,"3,184","62,509","4,907",0,"47,487","56,260","43,971",7.85,0.35,78.16,0,0,0,0,0,0,0
5830,三信銀行,2003/03,"3,184","64,230","4,937",0,"52,555","57,421","48,593",7.69,0,84.63,0,0,0,0,0,0,0
5830,三信銀行,2003/06,"3,184","67,983","4,854",0,"55,178","61,205","51,807",7.14,0,84.65,0,0,0,0,0,0,0
5830,三信銀行,2003/09,"3,184","69,235","4,837",0,"54,138","61,885","50,892",6.99,0,82.24,0,0,0,0,0,0,0
5830,三信銀行,2003/12,"3,184","71,832","4,955",0,"58,182","64,871","54,758",6.9,0.29,84.41,0,0,0,0,0,0,0
5830,三信銀行,2004/03,"3,184","71,597","5,023",0,"58,353","64,985","55,275",7.02,0,85.06,0,0,0,0,0,0,0
5830,三信銀行,2004/06,"3,184","74,398","4,983",0,"62,507","68,155","58,312",6.7,0,85.56,0,0,0,0,0,0,0
5830,三信銀行,2004/09,"3,247","76,550","5,048",0,"61,991","69,229","58,319",6.59,0,84.24,0,0,0,0,0,0,0
5830,三信銀行,2004/12,"3,247","79,920","5,112",280,"63,063","73,334","59,879",6.4,0.35,81.65,"1,653","1,648",0,0,0,2.68,689
5830,三信銀行,2005/03,"3,247","82,097","5,177",68,"64,065","75,382","60,672",6.31,0.08,80.49,"1,607","1,636",0,0,0,2.63,721
