代號,名稱,年月,資產合計,約定融資額度,應收保證款項,應收信用狀款項,信託資產,放款承諾責任,保證責任,信用狀責任,信託負債
2837,萬泰商業銀行,2012/03,141834.0,,,,,30828.0,317.0,244.0,31485.0
2837,中華開發工銀,2012/06,288317.0,,,,,4669.0,13851.0,770.0,3371.0
2837,萬泰商業銀行,2012/06,144984.0,,,,,30898.0,491.0,401.0,31732.0
2837,中華開發工銀,2012/09,286018.0,,,,,5691.0,13758.0,733.0,4140.0
2837,萬泰商業銀行,2012/09,148983.0,,,,,30800.0,466.0,405.0,31525.0
2837,萬泰商業銀行,2012/12,154452.0,,,,,31524.0,399.0,213.0,31491.0
2837,中華開發工銀,2012/12,302043.0,,,,,6081.0,12795.0,789.0,5713.0
2837,萬泰商業銀行,2013/03,161542.0,,,,,32294.0,406.0,241.0,31737.0
2837,中華開發工銀,2013/03,374833.0,,,,,5907.0,12648.0,509.0,5628.0
2837,萬泰商業銀行,2013/06,163105.0,,,,,31997.0,706.0,236.0,31678.0
2837,中華開發工銀,2013/06,374728.0,,,,,3133.0,12411.0,514.0,6078.0
2837,中華開發工銀,2013/09,419033.0,,,,,3512.0,12452.0,740.0,6934.0
2837,萬泰商業銀行,2013/09,167063.0,,,,,32461.0,1052.0,204.0,32249.0
2837,萬泰商業銀行,2013/12,168524.0,,,,,32419.0,1651.0,186.0,33357.0
2837,中華開發工銀,2013/12,410839.0,,,,,6447.0,11206.0,428.0,7779.0
2837,中華開發工銀,2014/03,461456.0,,,,,113023.0,11116.0,433.0,9609.0
2837,萬泰商業銀行,2014/03,171403.0,,,,,83456.0,1709.0,221.0,34397.0
2837,中華開發工銀,2014/06,459792.0,,,,,127544.0,10316.0,997.0,10129.0
2837,萬泰商業銀行,2014/06,168660.0,,,,,83690.0,1520.0,260.0,34894.0
2837,中華開發工銀,2014/09,465600.0,,,,,127552.0,10244.0,1113.0,10486.0
2837,萬泰商業銀行,2014/09,167860.0,,,,,83190.0,1128.0,228.0,36271.0
2837,中華開發工銀,2014/12,469688.0,,,,,147934.0,9965.0,1037.0,9002.0
2837,萬泰商業銀行,2014/12,167097.0,,,,,84033.0,990.0,362.0,36651.0
2837,凱基商業銀行,2015/03,162522.0,,,,,85974.0,766.0,136.0,36187.0
2837,中華開發工銀,2015/03,465350.0,,,,,145925.0,9995.0,746.0,8595.0
2837,中華開發工銀,2015/06,69759.0,,,,,,,,
2837,凱基商業銀行,2015/06,544624.0,,,,,245123.0,11176.0,897.0,44296.0
2837,中華開發工銀,2015/09,69226.0,,,,,,,,
2837,凱基商業銀行,2015/09,554813.0,,,,,256233.0,11654.0,656.0,41619.0
2837,中華開發工銀,2015/12,71149.0,,,,,,,,
2837,凱基商業銀行,2015/12,539696.0,,,,,283522.0,10456.0,527.0,40041.0
2837,中華開發工銀,2016/03,71003.0,,,,,,,,
2837,凱基商業銀行,2016/03,523657.0,,,,,306342.0,10539.0,666.0,39311.0
2837,中華開發工銀,2016/06,69717.0,,,,,,,,
2837,凱基商業銀行,2016/06,512776.0,354107.0,10773.0,1486.0,37489.0,,,,
2837,中華開發工銀,2016/09,70546.0,,,,,,,,
2837,凱基商業銀行,2016/09,549480.0,338885.0,10249.0,1078.0,37562.0,,,,
2837,中華開發工銀,2016/12,71738.0,,,,,,,,
2837,凱基商業銀行,2016/12,565760.0,334133.0,9755.0,780.0,37830.0,,,,
2837,凱基商業銀行,2017/03,581613.0,345495.0,10131.0,922.0,38807.0,,,,
2837,凱基商業銀行,2017/06,588918.0,356124.0,10195.0,777.0,39059.0,,,,
2837,凱基商業銀行,2017/09,579434.0,360252.0,11803.0,1798.0,33614.0,,,,
2837,凱基商業銀行,2017/12,585450.0,327036.0,9430.0,2185.0,33994.0,,,,
2837,凱基商業銀行,2018/03,662382.0,333014.0,10902.0,2030.0,34335.0,,,,
2837,凱基商業銀行,2018/06,704858.0,351211.0,12302.0,2355.0,40139.0,,,,
2837,凱基商業銀行,2018/09,718708.0,306372.0,13180.0,2642.0,36786.0,,,,
2837,凱基商業銀行,2018/12,679129.0,287857.0,13156.0,1501.0,35511.0,,,,
2837,凱基商業銀行,2019/03,692284.0,308895.0,19112.0,1480.0,34780.0,,,,
2837,凱基商業銀行,2019/06,709100.0,312313.0,19838.0,1264.0,34546.0,,,,
2837,凱基商業銀行,2019/09,691610.0,327694.0,19867.0,982.0,34527.0,,,,
2837,凱基商業銀行,2019/12,662359.0,325171.0,20294.0,1038.0,49841.0,,,,
2837,凱基商業銀行,2020/03,757804.0,281762.0,18396.0,720.0,47872.0,,,,
2837,凱基商業銀行,2020/06,776172.0,266487.0,18690.0,1331.0,48642.0,,,,
2837,凱基商業銀行,2020/09,749920.0,283977.0,19261.0,1398.0,52162.0,,,,
2837,凱基商業銀行,2020/12,780258.0,313433.0,19393.0,788.0,53840.0,,,,
2837,凱基商業銀行,2021/03,753064.0,311055.0,22403.0,1081.0,55380.0,,,,
2837,凱基商業銀行,2021/06,751979.0,294712.0,24873.0,1005.0,58219.0,,,,
2837,凱基商業銀行,2021/09,708014.0,304094.0,24435.0,1206.0,61485.0,,,,
2837,凱基商業銀行,2021/12,713659.0,309763.0,20894.0,1281.0,46184.0,,,,
2837,凱基商業銀行,2022/03,728808.0,322047.0,22975.0,1940.0,48649.0,,,,
2837,凱基商業銀行,2022/06,749229.0,326232.0,15624.0,1911.0,50546.0,,,,
2837,凱基商業銀行,2022/09,796192.0,354443.0,9777.0,991.0,52462.0,,,,
2837,凱基商業銀行,2022/12,764015.0,373722.0,10548.0,685.0,51613.0,,,,
2837,凱基商業銀行,2023/03,748118.0,379613.0,15225.0,1588.0,53634.0,,,,
2837,凱基商業銀行,2023/06,795992.0,367379.0,17910.0,1097.0,57671.0,,,,
2837,凱基商業銀行,2023/09,795320.0,366633.0,15645.0,963.0,59873.0,,,,
2838,聯邦商業銀行,2002/12,175570.0,,,,,,7764.0,1547.0,4768.0
2838,中興商業銀行,2002/12,118529.0,,,,,,2998.0,311.0,3108.0
2838,中興商業銀行,2003/03,117170.0,,,,,,2307.0,137.0,3147.0
2838,聯邦商業銀行,2003/03,177393.0,,,,,,7392.0,1635.0,4862.0
2838,中興商業銀行,2003/06,107858.0,,,,,,2062.0,83.0,3161.0
2838,聯邦商業銀行,2003/06,181965.0,,,,,,6844.0,1222.0,5974.0
2838,中興商業銀行,2003/09,96296.0,,,,,,1941.0,155.0,3120.0
2838,聯邦商業銀行,2003/09,189692.0,,,,,,6483.0,1558.0,7338.0
2838,聯邦商業銀行,2003/12,204632.0,,,,,,6427.0,1613.0,9352.0
2838,中興商業銀行,2003/12,86171.0,,,,,,1916.0,81.0,3190.0
2838,聯邦商業銀行,2004/03,216752.0,,,,,,7207.0,1825.0,10094.0
2838,中興商業銀行,2004/03,81443.0,,,,,,1792.0,90.0,3120.0
2838,中興商業銀行,2004/06,59622.0,,,,,,1779.0,25.0,3031.0
2838,聯邦商業銀行,2004/06,219502.0,,,,,,7515.0,1453.0,12758.0
2838,聯邦商業銀行,2004/09,233441.0,,,,,1150.0,7815.0,1569.0,12662.0
2838,中興商業銀行,2004/09,55829.0,,,,,,1260.0,72.0,2940.0
2838,中興商業銀行,2004/12,53598.0,,,,,45562.0,1656.0,10.0,2848.0
2838,聯邦商業銀行,2004/12,247068.0,,,,,970.0,8384.0,1537.0,13270.0
2838,聯邦商業銀行,2005/03,296166.0,,,,,880.0,9906.0,1584.0,16261.0
2838,聯邦商業銀行,2005/06,297457.0,,,,,832.0,10361.0,1545.0,17317.0
2838,聯邦商業銀行,2005/09,317818.0,,,,,899.0,9381.0,1556.0,19364.0
2838,聯邦商業銀行,2005/12,335369.0,,,,,822.0,8954.0,1438.0,18275.0
2838,聯邦商業銀行,2006/03,336426.0,,,,,1506.0,8381.0,1514.0,19880.0
2838,聯邦商業銀行,2006/06,329965.0,,,,,964.0,8373.0,1455.0,22182.0
2838,聯邦商業銀行,2006/09,345902.0,,,,,972.0,8403.0,1129.0,24901.0
2838,聯邦商業銀行,2006/12,366008.0,,,,,1063.0,8555.0,1168.0,29496.0
2838,聯邦商業銀行,2007/03,357423.0,,,,,663.0,8111.0,1318.0,33182.0
2838,聯邦商業銀行,2007/06,368019.0,,,,,304.0,7337.0,1194.0,37346.0
2838,聯邦商業銀行,2007/09,373998.0,,,,,430.0,7485.0,1155.0,41817.0
2838,聯邦商業銀行,2007/12,363637.0,,,,,493.0,7326.0,1138.0,45103.0
2838,聯邦商業銀行,2008/03,365998.0,,,,,721.0,7757.0,1470.0,58782.0
2838,聯邦商業銀行,2008/06,365366.0,,,,,799.0,8416.0,955.0,58146.0
2838,聯邦商業銀行,2008/09,370053.0,,,,,1180.0,7444.0,832.0,53099.0
2838,聯邦商業銀行,2008/12,365640.0,,,,,998.0,6263.0,505.0,46338.0
2838,聯邦商業銀行,2009/03,359049.0,,,,,934.0,6023.0,604.0,47232.0
2838,聯邦商業銀行,2009/06,352709.0,,,,,900.0,6335.0,668.0,48801.0
2838,聯邦商業銀行,2009/09,356363.0,,,,,975.0,5421.0,483.0,50394.0
2838,聯邦商業銀行,2009/12,347590.0,,,,,1042.0,5496.0,772.0,51320.0
2838,聯邦商業銀行,2010/03,348860.0,,,,,1192.0,6227.0,736.0,48588.0
2838,聯邦商業銀行,2010/06,350428.0,,,,,774.0,5279.0,1019.0,47852.0
2838,聯邦商業銀行,2010/09,366953.0,,,,,721.0,9143.0,554.0,47336.0
2838,聯邦商業銀行,2010/12,372673.0,,,,,536.0,9049.0,824.0,44984.0
2838,聯邦商業銀行,2011/03,382209.0,,,,,106.0,10025.0,666.0,51419.0
2838,聯邦商業銀行,2011/06,377905.0,,,,,92.0,10406.0,970.0,49685.0
2838,聯邦商業銀行,2011/09,396010.0,,,,,94.0,11233.0,1078.0,52972.0
2838,聯邦商業銀行,2011/12,406660.0,,,,,900.0,9564.0,660.0,51229.0
2838,聯邦商業銀行,2012/03,399054.0,,,,,413.0,10777.0,830.0,51239.0
2838,聯邦商業銀行,2012/06,402343.0,,,,,472.0,9135.0,1183.0,54065.0
2838,聯邦商業銀行,2012/09,409877.0,,,,,51.0,12096.0,1364.0,55181.0
2838,聯邦商業銀行,2012/12,407524.0,,,,,68.0,9660.0,771.0,57129.0
2838,聯邦商業銀行,2013/03,419736.0,,,,,118.0,11134.0,790.0,60685.0
2838,聯邦商業銀行,2013/06,424920.0,,,,,160.0,10366.0,941.0,61345.0
2838,聯邦商業銀行,2013/09,434262.0,,,,,176.0,14565.0,965.0,58611.0
2838,聯邦商業銀行,2013/12,438793.0,,,,,408.0,10680.0,797.0,59051.0
2838,聯邦商業銀行,2014/03,458287.0,,,,,69934.0,14830.0,805.0,59080.0
2838,聯邦商業銀行,2014/06,465924.0,,,,,73288.0,15679.0,722.0,59878.0
2838,聯邦商業銀行,2014/09,474755.0,,,,,83810.0,16209.0,755.0,60325.0
2838,聯邦商業銀行,2014/12,486145.0,,,,,120749.0,13189.0,967.0,58538.0
2838,聯邦商業銀行,2015/03,489851.0,,,,,105980.0,15608.0,708.0,57250.0
2838,聯邦商業銀行,2015/06,504614.0,,,,,118766.0,18557.0,631.0,59486.0
2838,聯邦商業銀行,2015/09,511090.0,,,,,121735.0,16233.0,768.0,58476.0
2838,聯邦商業銀行,2015/12,507689.0,,,,,95990.0,11606.0,742.0,56721.0
2838,聯邦商業銀行,2016/03,515206.0,,,,,95003.0,15938.0,598.0,57551.0
2838,聯邦商業銀行,2016/06,515167.0,94886.0,17590.0,685.0,58466.0,,,,
2838,聯邦商業銀行,2016/09,525910.0,98010.0,17859.0,773.0,58930.0,,,,
2838,聯邦商業銀行,2016/12,525130.0,109698.0,10270.0,860.0,59975.0,,,,
2838,聯邦商業銀行,2017/03,539546.0,95300.0,16853.0,949.0,63173.0,,,,
2838,聯邦商業銀行,2017/06,537559.0,98058.0,16786.0,842.0,67795.0,,,,
2838,聯邦商業銀行,2017/09,539768.0,83597.0,17763.0,910.0,68770.0,,,,
2838,聯邦商業銀行,2017/12,560507.0,85654.0,13804.0,1241.0,68286.0,,,,
2838,聯邦商業銀行,2018/03,574078.0,73480.0,19202.0,954.0,68029.0,,,,
2838,聯邦商業銀行,2018/06,577279.0,87094.0,20522.0,1009.0,70970.0,,,,
2838,聯邦商業銀行,2018/09,607600.0,86032.0,21398.0,968.0,71432.0,,,,
2838,聯邦商業銀行,2018/12,640095.0,101075.0,14699.0,822.0,71599.0,,,,
2838,聯邦商業銀行,2019/03,648348.0,92509.0,21752.0,1337.0,72331.0,,,,
2838,聯邦商業銀行,2019/06,659570.0,100748.0,21393.0,848.0,73593.0,,,,
2838,聯邦商業銀行,2019/09,692673.0,102559.0,22172.0,1180.0,76332.0,,,,
2838,聯邦商業銀行,2019/12,691436.0,115315.0,15348.0,894.0,75781.0,,,,
2838,聯邦商業銀行,2020/03,707290.0,110527.0,21950.0,713.0,81355.0,,,,
2838,聯邦商業銀行,2020/06,742514.0,110077.0,23633.0,1047.0,82020.0,,,,
2838,聯邦商業銀行,2020/09,755619.0,118656.0,22056.0,923.0,85920.0,,,,
2838,聯邦商業銀行,2020/12,748176.0,124910.0,15593.0,1013.0,85936.0,,,,
2838,聯邦商業銀行,2021/03,778892.0,113774.0,21556.0,1248.0,91859.0,,,,
2838,聯邦商業銀行,2021/06,799139.0,118953.0,22410.0,1866.0,88575.0,,,,
2838,聯邦商業銀行,2021/09,804995.0,129221.0,24394.0,1906.0,87925.0,,,,
2838,聯邦商業銀行,2021/12,826342.0,135637.0,18797.0,1874.0,93974.0,,,,
2838,聯邦商業銀行,2022/03,832235.0,126593.0,25126.0,2329.0,96350.0,,,,
2838,聯邦商業銀行,2022/06,817884.0,137702.0,22426.0,2683.0,99198.0,,,,
2838,聯邦商業銀行,2022/09,834194.0,138503.0,23429.0,1734.0,104570.0,,,,
2838,聯邦商業銀行,2022/12,829282.0,145120.0,19222.0,2769.0,99416.0,,,,
2838,聯邦商業銀行,2023/03,875392.0,142682.0,28123.0,1384.0,100449.0,,,,
2838,聯邦商業銀行,2023/06,880892.0,155601.0,24275.0,1401.0,101569.0,,,,
2838,聯邦商業銀行,2023/09,913064.0,153353.0,25679.0,1331.0,103222.0,,,,
2845,遠東國際商銀,2002/12,200535.0,,,,,,6865.0,1167.0,13799.0
2845,遠東國際商銀,2003/03,196330.0,,,,,,13909.0,2076.0,14639.0
2845,遠東國際商銀,2003/06,205751.0,,,,,,12298.0,1260.0,16252.0
2845,遠東國際商銀,2003/09,199685.0,,,,,10987.0,17210.0,1735.0,17525.0
2845,遠東國際商銀,2003/12,225357.0,,,,,,12921.0,2285.0,19440.0
2845,遠東國際商銀,2004/03,226811.0,,,,,,17419.0,3170.0,20204.0
2845,遠東國際商銀,2004/06,248163.0,,,,,,14460.0,3443.0,20362.0
2845,遠東國際商銀,2004/09,238837.0,,,,,,15975.0,3689.0,19946.0
2845,遠東國際商銀,2004/12,258676.0,,,,,995.0,11714.0,2983.0,19323.0
2845,遠東國際商銀,2005/03,258857.0,,,,,1020.0,13927.0,3713.0,19207.0
2845,遠東國際商銀,2005/06,278314.0,,,,,1718.0,11698.0,2447.0,19763.0
2845,遠東國際商銀,2005/09,301115.0,,,,,1318.0,13582.0,3557.0,22843.0
2845,遠東國際商銀,2005/12,307278.0,,,,,1400.0,15489.0,2189.0,24061.0
2845,遠東國際商銀,2006/03,321751.0,,,,,178678.0,18017.0,3042.0,25927.0
2845,遠東國際商銀,2006/06,333019.0,,,,,168475.0,19547.0,2752.0,28085.0
2845,遠東國際商銀,2006/09,337007.0,,,,,205785.0,23443.0,3734.0,30775.0
2845,遠東國際商銀,2006/12,343953.0,,,,,215323.0,22919.0,4039.0,32099.0
2845,遠東國際商銀,2007/03,349828.0,,,,,226023.0,22344.0,3779.0,34025.0
2845,遠東國際商銀,2007/06,354800.0,,,,,236750.0,23741.0,2995.0,38014.0
2845,遠東國際商銀,2007/09,362351.0,,,,,244195.0,23285.0,2957.0,42294.0
2845,遠東國際商銀,2007/12,360972.0,,,,,263438.0,22185.0,2834.0,42105.0
2845,遠東國際商銀,2008/03,367821.0,,,,,269896.0,23492.0,2835.0,43485.0
2845,遠東國際商銀,2008/06,364102.0,,,,,264454.0,24587.0,2642.0,43525.0
2845,遠東國際商銀,2008/09,351320.0,,,,,223794.0,24401.0,1978.0,40240.0
2845,遠東國際商銀,2008/12,361737.0,,,,,8845.0,16161.0,1708.0,35376.0
2845,遠東國際商銀,2009/03,344106.0,,,,,8663.0,15960.0,1290.0,36182.0
2845,遠東國際商銀,2009/06,334484.0,,,,,8986.0,15851.0,1367.0,37572.0
2845,遠東國際商銀,2009/09,346792.0,,,,,12048.0,13539.0,1742.0,39881.0
2845,遠東國際商銀,2009/12,379471.0,,,,,12234.0,11734.0,1508.0,43932.0
2845,遠東國際商銀,2010/03,364061.0,,,,,12251.0,11032.0,1852.0,44061.0
2845,遠東國際商銀,2010/06,361608.0,,,,,8629.0,11603.0,1764.0,45795.0
2845,遠東國際商銀,2010/09,390934.0,,,,,15346.0,10536.0,1778.0,53260.0
2845,遠東國際商銀,2010/12,419763.0,,,,,15243.0,9208.0,1494.0,53386.0
2845,遠東國際商銀,2011/03,414809.0,,,,,17844.0,8426.0,2402.0,63826.0
2845,遠東國際商銀,2011/06,419490.0,,,,,8563.0,8601.0,2235.0,64900.0
2845,遠東國際商銀,2011/09,426442.0,,,,,7606.0,8546.0,2108.0,69176.0
2845,遠東國際商銀,2011/12,438113.0,,,,,7507.0,8972.0,1060.0,67784.0
2845,遠東國際商銀,2012/03,444080.0,,,,,8091.0,8918.0,2153.0,67218.0
2845,遠東國際商銀,2012/06,449598.0,,,,,6833.0,11150.0,1382.0,48971.0
2845,遠東國際商銀,2012/09,455884.0,,,,,7495.0,10832.0,860.0,49428.0
2845,遠東國際商銀,2012/12,464496.0,,,,,9981.0,11623.0,766.0,50054.0
2845,遠東國際商銀,2013/03,466829.0,,,,,10211.0,12488.0,751.0,52980.0
2845,遠東國際商銀,2013/06,485210.0,,,,,8804.0,12722.0,444.0,53676.0
2845,遠東國際商銀,2013/09,491390.0,,,,,11005.0,11745.0,686.0,54696.0
2845,遠東國際商銀,2013/12,495839.0,,,,,10907.0,12357.0,1030.0,55654.0
2845,遠東國際商銀,2014/03,494069.0,,,,,107931.0,14397.0,593.0,57546.0
2845,遠東國際商銀,2014/06,506806.0,,,,,100219.0,16389.0,631.0,58684.0
2845,遠東國際商銀,2014/09,512578.0,,,,,97631.0,17385.0,1041.0,59636.0
2845,遠東國際商銀,2014/12,523284.0,,,,,110378.0,14469.0,492.0,60977.0
2845,遠東國際商銀,2015/03,536329.0,,,,,108944.0,15549.0,795.0,60374.0
2845,遠東國際商銀,2015/06,540123.0,,,,,103297.0,15011.0,628.0,59682.0
2845,遠東國際商銀,2015/09,547643.0,,,,,112307.0,15347.0,975.0,57901.0
2845,遠東國際商銀,2015/12,547555.0,,,,,110447.0,16336.0,766.0,58156.0
2845,遠東國際商銀,2016/03,537007.0,,,,,118745.0,15751.0,471.0,57378.0
2845,遠東國際商銀,2016/06,551548.0,115622.0,19186.0,292.0,58029.0,,,,
2845,遠東國際商銀,2016/09,557651.0,143807.0,21644.0,334.0,57017.0,,,,
2845,遠東國際商銀,2016/12,565824.0,151284.0,15278.0,461.0,58174.0,,,,
2845,遠東國際商銀,2017/03,600223.0,153611.0,15022.0,576.0,60365.0,,,,
2845,遠東國際商銀,2017/06,574375.0,151126.0,14331.0,564.0,59881.0,,,,
2845,遠東國際商銀,2017/09,567519.0,143188.0,16322.0,685.0,58846.0,,,,
2845,遠東國際商銀,2017/12,578161.0,149477.0,16509.0,945.0,59980.0,,,,
2845,遠東國際商銀,2018/03,597793.0,147496.0,21308.0,974.0,59823.0,,,,
2845,遠東國際商銀,2018/06,609132.0,151021.0,22265.0,1157.0,62324.0,,,,
2845,遠東國際商銀,2018/09,634408.0,148628.0,22418.0,886.0,67026.0,,,,
2845,遠東國際商銀,2018/12,629513.0,162932.0,18600.0,672.0,67979.0,,,,
2845,遠東國際商銀,2019/03,633491.0,164200.0,21808.0,587.0,68188.0,,,,
2845,遠東國際商銀,2019/06,634887.0,162882.0,22756.0,978.0,71948.0,,,,
2845,遠東國際商銀,2019/09,637281.0,164213.0,21828.0,1085.0,73880.0,,,,
2845,遠東國際商銀,2019/12,656704.0,173154.0,23871.0,830.0,74444.0,,,,
2845,遠東國際商銀,2020/03,679174.0,173693.0,21251.0,517.0,71510.0,,,,
2845,遠東國際商銀,2020/06,654370.0,177640.0,21490.0,1122.0,73383.0,,,,
2845,遠東國際商銀,2020/09,667709.0,180831.0,27612.0,688.0,78095.0,,,,
2845,遠東國際商銀,2020/12,681523.0,191595.0,26592.0,1130.0,78856.0,,,,
2845,遠東國際商銀,2021/03,679031.0,175467.0,25132.0,1087.0,81975.0,,,,
2845,遠東國際商銀,2021/06,699584.0,165583.0,23755.0,1367.0,84212.0,,,,
2845,遠東國際商銀,2021/09,703777.0,164653.0,24049.0,1302.0,90680.0,,,,
2845,遠東國際商銀,2021/12,723757.0,194898.0,25903.0,1427.0,91965.0,,,,
2845,遠東國際商銀,2022/03,729032.0,189206.0,21886.0,1662.0,93642.0,,,,
2845,遠東國際商銀,2022/06,758268.0,212070.0,18939.0,1159.0,92582.0,,,,
2845,遠東國際商銀,2022/09,752090.0,203736.0,17975.0,1590.0,93320.0,,,,
2845,遠東國際商銀,2022/12,741309.0,222921.0,15353.0,525.0,92661.0,,,,
2845,遠東國際商銀,2023/03,768160.0,223438.0,14525.0,837.0,96172.0,,,,
2845,遠東國際商銀,2023/06,788515.0,234835.0,12158.0,1237.0,98764.0,,,,
2845,遠東國際商銀,2023/09,798351.0,246533.0,12235.0,1091.0,102337.0,,,,
2849,安泰商業銀行,2002/12,186515.0,,,,,,6366.0,1917.0,4967.0
2849,安泰商業銀行,2003/03,182020.0,,,,,,10992.0,2053.0,5504.0
2849,安泰商業銀行,2003/06,187274.0,,,,,,7280.0,1709.0,5762.0
2849,安泰商業銀行,2003/09,184808.0,,,,,,10559.0,1829.0,6510.0
2849,安泰商業銀行,2003/12,203196.0,,,,,,5859.0,1748.0,6832.0
2849,安泰商業銀行,2004/03,222312.0,,,,,,8544.0,1806.0,7912.0
2849,安泰商業銀行,2004/06,239483.0,,,,,,9665.0,1891.0,8878.0
2849,安泰商業銀行,2004/09,253413.0,,,,,,12249.0,2063.0,10244.0
2849,安泰商業銀行,2004/12,288892.0,,,,,84935.0,11259.0,1894.0,10561.0
2849,安泰商業銀行,2005/03,298681.0,,,,,83823.0,12615.0,1840.0,13958.0
2849,安泰商業銀行,2005/06,314399.0,,,,,96004.0,9695.0,1656.0,15145.0
2849,安泰商業銀行,2005/09,298806.0,,,,,98726.0,11854.0,1487.0,17329.0
2849,安泰商業銀行,2005/12,321599.0,,,,,102047.0,11191.0,1367.0,22337.0
2849,安泰商業銀行,2006/03,321517.0,,,,,126187.0,10595.0,1389.0,24457.0
2849,安泰商業銀行,2006/06,318935.0,,,,,200301.0,7140.0,1529.0,29455.0
2849,安泰商業銀行,2006/09,310448.0,,,,,105037.0,7109.0,1716.0,32376.0
2849,安泰商業銀行,2006/12,314340.0,,,,,73641.0,5980.0,1854.0,35210.0
2849,安泰商業銀行,2007/03,319413.0,,,,,82205.0,10046.0,2249.0,43678.0
2849,安泰商業銀行,2007/06,312678.0,,,,,81248.0,5141.0,1431.0,44054.0
2849,安泰商業銀行,2007/09,304227.0,,,,,72423.0,4540.0,1404.0,46647.0
2849,安泰商業銀行,2007/12,286890.0,,,,,71546.0,5043.0,1446.0,43621.0
2849,安泰商業銀行,2008/03,274540.0,,,,,72252.0,4764.0,1598.0,41393.0
2849,安泰商業銀行,2008/06,272690.0,,,,,64414.0,5834.0,1743.0,41650.0
2849,安泰商業銀行,2008/09,265835.0,,,,,73313.0,4898.0,1447.0,40678.0
2849,安泰商業銀行,2008/12,280467.0,,,,,88361.0,4848.0,452.0,36736.0
2849,安泰商業銀行,2009/03,294581.0,,,,,80618.0,4709.0,1252.0,35234.0
2849,安泰商業銀行,2009/06,299499.0,,,,,128409.0,4629.0,1177.0,36923.0
2849,安泰商業銀行,2009/09,288198.0,,,,,140037.0,5844.0,1454.0,47608.0
2849,安泰商業銀行,2009/12,304879.0,,,,,110389.0,4466.0,2002.0,52894.0
2849,安泰商業銀行,2010/03,318190.0,,,,,111977.0,4499.0,1977.0,54206.0
2849,安泰商業銀行,2010/06,330175.0,,,,,98658.0,4630.0,2087.0,59391.0
2849,安泰商業銀行,2010/09,340822.0,,,,,100232.0,5113.0,3764.0,57437.0
2849,安泰商業銀行,2010/12,351505.0,,,,,110635.0,4522.0,2726.0,61355.0
2849,安泰商業銀行,2011/03,354353.0,,,,,105154.0,6134.0,1867.0,62433.0
2849,安泰商業銀行,2011/06,373140.0,,,,,98523.0,6643.0,2696.0,60752.0
2849,安泰商業銀行,2011/09,363374.0,,,,,97308.0,5777.0,2840.0,49271.0
2849,安泰商業銀行,2011/12,371209.0,,,,,105461.0,6992.0,1959.0,47719.0
2849,安泰商業銀行,2012/03,372586.0,,,,,104264.0,7289.0,2097.0,48205.0
2849,安泰商業銀行,2012/06,385687.0,,,,,107144.0,11173.0,1802.0,48697.0
2849,安泰商業銀行,2012/09,379170.0,,,,,115093.0,11997.0,1790.0,49591.0
2849,安泰商業銀行,2012/12,372161.0,,,,,122287.0,11227.0,1464.0,49520.0
2849,安泰商業銀行,2013/03,388432.0,,,,,111420.0,11067.0,1131.0,47829.0
2849,安泰商業銀行,2013/06,427776.0,,,,,117906.0,9660.0,2182.0,47150.0
2849,安泰商業銀行,2013/09,376357.0,,,,,24925.0,9138.0,2180.0,46471.0
2849,安泰商業銀行,2013/12,352197.0,,,,,9287.0,9330.0,2527.0,44946.0
2849,安泰商業銀行,2014/03,369721.0,,,,,104456.0,9180.0,2637.0,44076.0
2849,安泰商業銀行,2014/06,353373.0,,,,,107182.0,7929.0,2242.0,44792.0
2849,安泰商業銀行,2014/09,346711.0,,,,,99175.0,8511.0,1708.0,46221.0
2849,安泰商業銀行,2014/12,335025.0,,,,,97808.0,9658.0,1461.0,42196.0
2849,安泰商業銀行,2015/03,334752.0,,,,,89659.0,10992.0,1625.0,40577.0
2849,安泰商業銀行,2015/06,327408.0,,,,,85641.0,9752.0,1149.0,38110.0
2849,安泰商業銀行,2015/09,333206.0,,,,,87223.0,11210.0,1781.0,37549.0
2849,安泰商業銀行,2015/12,321842.0,,,,,88255.0,10972.0,1340.0,33085.0
2849,安泰商業銀行,2016/03,306886.0,,,,,82302.0,11252.0,1852.0,33294.0
2849,安泰商業銀行,2016/06,306044.0,71583.0,9716.0,1094.0,33171.0,,,,
2849,安泰商業銀行,2016/09,303091.0,63199.0,7635.0,1191.0,31424.0,,,,
2849,安泰商業銀行,2016/12,304718.0,66762.0,7171.0,1034.0,31481.0,,,,
2849,安泰商業銀行,2017/03,308154.0,69236.0,7228.0,1125.0,31675.0,,,,
2849,安泰商業銀行,2017/06,307112.0,67901.0,6599.0,758.0,32505.0,,,,
2849,安泰商業銀行,2017/09,313931.0,70671.0,6513.0,1261.0,31215.0,,,,
2849,安泰商業銀行,2017/12,306897.0,61966.0,6734.0,1469.0,29429.0,,,,
2849,安泰商業銀行,2018/03,309179.0,61660.0,5528.0,1929.0,29377.0,,,,
2849,安泰商業銀行,2018/06,312048.0,65221.0,5873.0,1756.0,30093.0,,,,
2849,安泰商業銀行,2018/09,313114.0,73205.0,9004.0,2007.0,30559.0,,,,
2849,安泰商業銀行,2018/12,311579.0,74356.0,8680.0,1863.0,31262.0,,,,
2849,安泰商業銀行,2019/03,313987.0,69912.0,12053.0,1245.0,32521.0,,,,
